Region,Date,Sex,Age,Deaths
West,2021-03-06,m,5,12
West,2021-03-06,m,55,9265
West,2021-03-06,m,65,13959
West,2021-03-06,m,75,15233
West,2021-03-06,m,85,12286
West,2021-03-06,m,TOT,57359
West,2021-03-13,b,0,4
West,2021-03-13,b,1,4
West,2021-03-13,b,15,210
West,2021-03-13,b,25,960
West,2021-03-13,b,35,2433
West,2021-03-13,b,45,6290
West,2021-03-13,b,5,19
West,2021-03-13,b,55,14324
West,2021-03-13,b,65,22734
West,2021-03-13,b,75,26762
West,2021-03-13,b,85,27377
West,2021-03-13,b,TOT,101117
West,2021-03-13,f,0,1
West,2021-03-13,f,1,1
West,2021-03-13,f,15,78
West,2021-03-13,f,25,342
West,2021-03-13,f,35,796
West,2021-03-13,f,45,1876
West,2021-03-13,f,5,6
West,2021-03-13,f,55,4735
West,2021-03-13,f,65,8319
West,2021-03-13,f,75,11160
West,2021-03-13,f,85,14835
West,2021-03-13,f,TOT,42147
West,2021-03-13,m,0,5
West,2021-03-13,m,1,2
West,2021-03-13,m,15,130
West,2021-03-13,m,25,620
West,2021-03-13,m,35,1631
West,2021-03-13,m,45,4424
West,2021-03-13,m,5,13
West,2021-03-13,m,55,9589
West,2021-03-13,m,65,14415
West,2021-03-13,m,75,15602
West,2021-03-13,m,85,12542
West,2021-03-13,m,TOT,58970
West,2021-03-20,b,0,6
West,2021-03-20,b,1,4
West,2021-03-20,b,15,221
West,2021-03-20,b,25,981
West,2021-03-20,b,35,2494
West,2021-03-20,b,45,6476
West,2021-03-20,b,5,19
West,2021-03-20,b,55,14740
West,2021-03-20,b,65,23282
West,2021-03-20,b,75,27286
West,2021-03-20,b,85,27797
West,2021-03-20,b,TOT,103306
West,2021-03-20,f,0,1
West,2021-03-20,f,1,1
West,2021-03-20,f,15,82
West,2021-03-20,f,25,352
West,2021-03-20,f,35,820
West,2021-03-20,f,45,1933
West,2021-03-20,f,5,7
West,2021-03-20,f,55,4896
West,2021-03-20,f,65,8516
West,2021-03-20,f,75,11366
West,2021-03-20,f,85,15045
West,2021-03-20,f,TOT,43017
West,2021-03-20,m,0,5
West,2021-03-20,m,1,3
West,2021-03-20,m,15,136
West,2021-03-20,m,25,631
West,2021-03-20,m,35,1668
West,2021-03-20,m,45,4553
West,2021-03-20,m,5,13
West,2021-03-20,m,55,9844
West,2021-03-20,m,65,14766
West,2021-03-20,m,75,15920
West,2021-03-20,m,85,12752
West,2021-03-20,m,TOT,60289
West,2021-03-27,b,0,7
West,2021-03-27,b,1,4
West,2021-03-27,b,15,227
West,2021-03-27,b,25,1000
West,2021-03-27,b,35,2554
West,2021-03-27,b,45,6616
West,2021-03-27,b,5,19
West,2021-03-27,b,55,15031
West,2021-03-27,b,65,23696
West,2021-03-27,b,75,27621
West,2021-03-27,b,85,28113
West,2021-03-27,b,TOT,104888
West,2021-03-27,f,0,2
West,2021-03-27,f,1,1
West,2021-03-27,f,15,85
West,2021-03-27,f,25,361
West,2021-03-27,f,35,840
West,2021-03-27,f,45,1981
West,2021-03-27,f,5,7
West,2021-03-27,f,55,4980
West,2021-03-27,f,65,8647
West,2021-03-27,f,75,11498
West,2021-03-27,f,85,15224
West,2021-03-27,f,TOT,43623
West,2021-03-27,m,0,5
West,2021-03-27,m,1,3
West,2021-03-27,m,15,140
West,2021-03-27,m,25,641
West,2021-03-27,m,35,1708
West,2021-03-27,m,45,4645
West,2021-03-27,m,5,13
West,2021-03-27,m,55,10051
West,2021-03-27,m,65,15049
West,2021-03-27,m,75,16123
West,2021-03-27,m,85,12889
West,2021-03-27,m,TOT,61265
West,2021-04-03,b,0,7
West,2021-04-03,b,1,4
West,2021-04-03,b,15,231
West,2021-04-03,b,25,1027
West,2021-04-03,b,35,2587
West,2021-04-03,b,45,6736
West,2021-04-03,b,5,19
West,2021-04-03,b,55,15294
West,2021-04-03,b,65,24040
West,2021-04-03,b,75,27916
West,2021-04-03,b,85,28377
West,2021-04-03,b,TOT,106239
West,2021-04-03,f,0,2
West,2021-04-03,f,1,1
West,2021-04-03,f,15,88
West,2021-04-03,f,25,373
West,2021-04-03,f,35,854
West,2021-04-03,f,45,2009
West,2021-04-03,f,5,7
West,2021-04-03,f,55,5078
West,2021-04-03,f,65,8763
West,2021-04-03,f,75,11628
West,2021-04-03,f,85,15358
West,2021-04-03,f,TOT,44158
West,2021-04-03,m,0,5
West,2021-04-03,m,1,3
West,2021-04-03,m,15,141
West,2021-04-03,m,25,656
West,2021-04-03,m,35,1727
West,2021-04-03,m,45,4737
West,2021-04-03,m,5,14
West,2021-04-03,m,55,10216
West,2021-04-03,m,65,15277
West,2021-04-03,m,75,16288
West,2021-04-03,m,85,13019
West,2021-04-03,m,TOT,62081
West,2021-04-10,b,0,8
West,2021-04-10,b,1,4
West,2021-04-10,b,15,236
West,2021-04-10,b,25,1049
West,2021-04-10,b,35,2614
West,2021-04-10,b,45,6818
West,2021-04-10,b,5,20
West,2021-04-10,b,55,15506
West,2021-04-10,b,65,24341
West,2021-04-10,b,75,28173
West,2021-04-10,b,85,28601
West,2021-04-10,b,TOT,107370
West,2021-04-10,f,0,2
West,2021-04-10,f,1,1
West,2021-04-10,f,15,89
West,2021-04-10,f,25,378
West,2021-04-10,f,35,864
West,2021-04-10,f,45,2037
West,2021-04-10,f,5,7
West,2021-04-10,f,55,5149
West,2021-04-10,f,65,8880
West,2021-04-10,f,75,11729
West,2021-04-10,f,85,15483
West,2021-04-10,f,TOT,44616
West,2021-04-10,m,0,6
West,2021-04-10,m,1,3
West,2021-04-10,m,15,145
West,2021-04-10,m,25,671
West,2021-04-10,m,35,1745
West,2021-04-10,m,45,4791
West,2021-04-10,m,5,14
West,2021-04-10,m,55,10357
West,2021-04-10,m,65,15461
West,2021-04-10,m,75,16444
West,2021-04-10,m,85,13118
West,2021-04-10,m,TOT,62754
West,2021-04-17,b,0,8
West,2021-04-17,b,1,4
West,2021-04-17,b,15,239
West,2021-04-17,b,25,1063
West,2021-04-17,b,35,2640
West,2021-04-17,b,45,6918
West,2021-04-17,b,5,22
West,2021-04-17,b,55,15685
West,2021-04-17,b,65,24583
West,2021-04-17,b,75,28393
West,2021-04-17,b,85,28780
West,2021-04-17,b,TOT,108335
West,2021-04-17,f,0,2
West,2021-04-17,f,1,1
West,2021-04-17,f,15,89
West,2021-04-17,f,25,384
West,2021-04-17,f,35,871
West,2021-04-17,f,45,2071
West,2021-04-17,f,5,8
West,2021-04-17,f,55,5206
West,2021-04-17,f,65,8965
West,2021-04-17,f,75,11818
West,2021-04-17,f,85,15576
West,2021-04-17,f,TOT,44988
West,2021-04-17,m,0,6
West,2021-04-17,m,1,3
West,2021-04-17,m,15,148
West,2021-04-17,m,25,680
West,2021-04-17,m,35,1764
West,2021-04-17,m,45,4856
West,2021-04-17,m,5,15
West,2021-04-17,m,55,10479
West,2021-04-17,m,65,15618
West,2021-04-17,m,75,16575
West,2021-04-17,m,85,13204
West,2021-04-17,m,TOT,63347
West,2021-04-24,b,0,9
West,2021-04-24,b,1,7
West,2021-04-24,b,15,245
West,2021-04-24,b,25,1074
West,2021-04-24,b,35,2664
West,2021-04-24,b,45,6997
West,2021-04-24,b,5,21
West,2021-04-24,b,55,15854
West,2021-04-24,b,65,24799
West,2021-04-24,b,75,28599
West,2021-04-24,b,85,28924
West,2021-04-24,b,TOT,109192
West,2021-04-24,f,0,2
West,2021-04-24,f,1,1
West,2021-04-24,f,15,89
West,2021-04-24,f,25,386
West,2021-04-24,f,35,876
West,2021-04-24,f,45,2099
West,2021-04-24,f,5,8
West,2021-04-24,f,55,5259
West,2021-04-24,f,65,9045
West,2021-04-24,f,75,11913
West,2021-04-24,f,85,15662
West,2021-04-24,f,TOT,45338
West,2021-04-24,m,0,7
West,2021-04-24,m,1,5
West,2021-04-24,m,15,153
West,2021-04-24,m,25,689
West,2021-04-24,m,35,1784
West,2021-04-24,m,45,4907
West,2021-04-24,m,5,15
West,2021-04-24,m,55,10595
West,2021-04-24,m,65,15754
West,2021-04-24,m,75,16686
West,2021-04-24,m,85,13262
West,2021-04-24,m,TOT,63854
West,2021-05-01,b,0,9
West,2021-05-01,b,1,7
West,2021-05-01,b,15,252
West,2021-05-01,b,25,1082
West,2021-05-01,b,35,2679
West,2021-05-01,b,45,7052
West,2021-05-01,b,5,21
West,2021-05-01,b,55,15974
West,2021-05-01,b,65,24951
West,2021-05-01,b,75,28749
West,2021-05-01,b,85,29049
West,2021-05-01,b,TOT,109824
West,2021-05-01,f,0,2
West,2021-05-01,f,1,1
West,2021-05-01,f,15,93
West,2021-05-01,f,25,389
West,2021-05-01,f,35,881
West,2021-05-01,f,45,2118
West,2021-05-01,f,5,8
West,2021-05-01,f,55,5299
West,2021-05-01,f,65,9105
West,2021-05-01,f,75,11975
West,2021-05-01,f,85,15722
West,2021-05-01,f,TOT,45591
West,2021-05-01,m,0,7
West,2021-05-01,m,1,5
West,2021-05-01,m,15,156
West,2021-05-01,m,25,694
West,2021-05-01,m,35,1794
West,2021-05-01,m,45,4943
West,2021-05-01,m,5,15
West,2021-05-01,m,55,10675
West,2021-05-01,m,65,15846
West,2021-05-01,m,75,16774
West,2021-05-01,m,85,13327
West,2021-05-01,m,TOT,64233
West,2021-05-08,b,0,9
West,2021-05-08,b,1,7
West,2021-05-08,b,15,254
West,2021-05-08,b,25,1099
West,2021-05-08,b,35,2709
West,2021-05-08,b,45,7144
West,2021-05-08,b,5,21
West,2021-05-08,b,55,16123
West,2021-05-08,b,65,25153
West,2021-05-08,b,75,28916
West,2021-05-08,b,85,29213
West,2021-05-08,b,TOT,110647
West,2021-05-08,f,0,2
West,2021-05-08,f,1,1
West,2021-05-08,f,15,93
West,2021-05-08,f,25,396
West,2021-05-08,f,35,893
West,2021-05-08,f,45,2144
West,2021-05-08,f,5,8
West,2021-05-08,f,55,5361
West,2021-05-08,f,65,9180
West,2021-05-08,f,75,12052
West,2021-05-08,f,85,15814
West,2021-05-08,f,TOT,45940
West,2021-05-08,m,0,7
West,2021-05-08,m,1,5
West,2021-05-08,m,15,159
West,2021-05-08,m,25,703
West,2021-05-08,m,35,1815
West,2021-05-08,m,45,5008
West,2021-05-08,m,5,15
West,2021-05-08,m,55,10762
West,2021-05-08,m,65,15973
West,2021-05-08,m,75,16864
West,2021-05-08,m,85,13399
West,2021-05-08,m,TOT,64707
West,2021-05-15,b,0,10
West,2021-05-15,b,1,7
West,2021-05-15,b,15,259
West,2021-05-15,b,25,1118
West,2021-05-15,b,35,2734
West,2021-05-15,b,45,7206
West,2021-05-15,b,5,22
West,2021-05-15,b,55,16245
West,2021-05-15,b,65,25328
West,2021-05-15,b,75,29067
West,2021-05-15,b,85,29347
West,2021-05-15,b,TOT,111342
West,2021-05-15,f,0,2
West,2021-05-15,f,1,1
West,2021-05-15,f,15,94
West,2021-05-15,f,25,400
West,2021-05-15,f,35,900
West,2021-05-15,f,45,2159
West,2021-05-15,f,5,8
West,2021-05-15,f,55,5408
West,2021-05-15,f,65,9247
West,2021-05-15,f,75,12122
West,2021-05-15,f,85,15889
West,2021-05-15,f,TOT,46227
West,2021-05-15,m,0,8
West,2021-05-15,m,1,5
West,2021-05-15,m,15,161
West,2021-05-15,m,25,719
West,2021-05-15,m,35,1833
West,2021-05-15,m,45,5055
West,2021-05-15,m,5,15
West,2021-05-15,m,55,10837
West,2021-05-15,m,65,16081
West,2021-05-15,m,75,16945
West,2021-05-15,m,85,13458
West,2021-05-15,m,TOT,65115
West,2021-05-22,b,0,10
West,2021-05-22,b,1,7
West,2021-05-22,b,15,263
West,2021-05-22,b,25,1129
West,2021-05-22,b,35,2762
West,2021-05-22,b,45,7247
West,2021-05-22,b,5,23
West,2021-05-22,b,55,16361
West,2021-05-22,b,65,25468
West,2021-05-22,b,75,29193
West,2021-05-22,b,85,29451
West,2021-05-22,b,TOT,111913
West,2021-05-22,f,0,2
West,2021-05-22,f,1,1
West,2021-05-22,f,15,95
West,2021-05-22,f,25,406
West,2021-05-22,f,35,906
West,2021-05-22,f,45,2175
West,2021-05-22,f,5,8
West,2021-05-22,f,55,5450
West,2021-05-22,f,65,9303
West,2021-05-22,f,75,12166
West,2021-05-22,f,85,15952
West,2021-05-22,f,TOT,46462
West,2021-05-22,m,0,8
West,2021-05-22,m,1,5
West,2021-05-22,m,15,164
West,2021-05-22,m,25,724
West,2021-05-22,m,35,1854
West,2021-05-22,m,45,5080
West,2021-05-22,m,5,16
West,2021-05-22,m,55,10911
West,2021-05-22,m,65,16165
West,2021-05-22,m,75,17027
West,2021-05-22,m,85,13499
West,2021-05-22,m,TOT,65451
West,2021-05-29,b,0,10
West,2021-05-29,b,1,7
West,2021-05-29,b,15,269
West,2021-05-29,b,25,1142
West,2021-05-29,b,35,2796
West,2021-05-29,b,45,7307
West,2021-05-29,b,5,23
West,2021-05-29,b,55,16468
West,2021-05-29,b,65,25613
West,2021-05-29,b,75,29323
West,2021-05-29,b,85,29556
West,2021-05-29,b,TOT,112513
West,2021-05-29,f,0,2
West,2021-05-29,f,1,1
West,2021-05-29,f,15,100
West,2021-05-29,f,25,411
West,2021-05-29,f,35,914
West,2021-05-29,f,45,2192
West,2021-05-29,f,5,8
West,2021-05-29,f,55,5484
West,2021-05-29,f,65,9360
West,2021-05-29,f,75,12229
West,2021-05-29,f,85,16010
West,2021-05-29,f,TOT,46708
West,2021-05-29,m,0,8
West,2021-05-29,m,1,5
West,2021-05-29,m,15,166
West,2021-05-29,m,25,732
West,2021-05-29,m,35,1880
West,2021-05-29,m,45,5123
West,2021-05-29,m,5,16
West,2021-05-29,m,55,10984
West,2021-05-29,m,65,16253
West,2021-05-29,m,75,17094
West,2021-05-29,m,85,13546
West,2021-05-29,m,TOT,65805
West,2021-06-05,b,0,10
West,2021-06-05,b,1,8
West,2021-06-05,b,15,272
West,2021-06-05,b,25,1152
West,2021-06-05,b,35,2807
West,2021-06-05,b,45,7352
West,2021-06-05,b,5,23
West,2021-06-05,b,55,16568
West,2021-06-05,b,65,25765
West,2021-06-05,b,75,29433
West,2021-06-05,b,85,29655
West,2021-06-05,b,TOT,113044
West,2021-06-05,f,0,2
West,2021-06-05,f,1,2
West,2021-06-05,f,15,100
West,2021-06-05,f,25,413
West,2021-06-05,f,35,916
West,2021-06-05,f,45,2203
West,2021-06-05,f,5,8
West,2021-06-05,f,55,5520
West,2021-06-05,f,65,9428
West,2021-06-05,f,75,12274
West,2021-06-05,f,85,16061
West,2021-06-05,f,TOT,46924
West,2021-06-05,m,0,8
West,2021-06-05,m,1,5
West,2021-06-05,m,15,168
West,2021-06-05,m,25,741
West,2021-06-05,m,35,1889
West,2021-06-05,m,45,5157
West,2021-06-05,m,5,16
West,2021-06-05,m,55,11048
West,2021-06-05,m,65,16337
West,2021-06-05,m,75,17159
West,2021-06-05,m,85,13594
West,2021-06-05,m,TOT,66120
West,2021-06-12,b,0,14
West,2021-06-12,b,1,7
West,2021-06-12,b,15,273
West,2021-06-12,b,25,1162
West,2021-06-12,b,35,2826
West,2021-06-12,b,45,7400
West,2021-06-12,b,5,23
West,2021-06-12,b,55,16675
West,2021-06-12,b,65,25872
West,2021-06-12,b,75,29540
West,2021-06-12,b,85,29733
West,2021-06-12,b,TOT,113523
West,2021-06-12,f,0,2
West,2021-06-12,f,1,2
West,2021-06-12,f,15,100
West,2021-06-12,f,25,415
West,2021-06-12,f,35,921
West,2021-06-12,f,45,2219
West,2021-06-12,f,5,8
West,2021-06-12,f,55,5568
West,2021-06-12,f,65,9468
West,2021-06-12,f,75,12324
West,2021-06-12,f,85,16103
West,2021-06-12,f,TOT,47127
West,2021-06-12,m,0,8
West,2021-06-12,m,1,5
West,2021-06-12,m,15,170
West,2021-06-12,m,25,748
West,2021-06-12,m,35,1903
West,2021-06-12,m,45,5190
West,2021-06-12,m,5,18
West,2021-06-12,m,55,11107
West,2021-06-12,m,65,16404
West,2021-06-12,m,75,17216
West,2021-06-12,m,85,13630
West,2021-06-12,m,TOT,66396
West,2021-06-19,b,0,14
West,2021-06-19,b,1,7
West,2021-06-19,b,15,274
West,2021-06-19,b,25,1166
West,2021-06-19,b,35,2841
West,2021-06-19,b,45,7451
West,2021-06-19,b,5,22
West,2021-06-19,b,55,16744
West,2021-06-19,b,65,25986
West,2021-06-19,b,75,29625
West,2021-06-19,b,85,29810
West,2021-06-19,b,TOT,113939
West,2021-06-19,f,0,2
West,2021-06-19,f,1,2
West,2021-06-19,f,15,100
West,2021-06-19,f,25,416
West,2021-06-19,f,35,923
West,2021-06-19,f,45,2237
West,2021-06-19,f,5,8
West,2021-06-19,f,55,5595
West,2021-06-19,f,65,9519
West,2021-06-19,f,75,12365
West,2021-06-19,f,85,16144
West,2021-06-19,f,TOT,47308
West,2021-06-19,m,0,8
West,2021-06-19,m,1,5
West,2021-06-19,m,15,171
West,2021-06-19,m,25,751
West,2021-06-19,m,35,1916
West,2021-06-19,m,45,5223
West,2021-06-19,m,5,18
West,2021-06-19,m,55,11149
West,2021-06-19,m,65,16467
West,2021-06-19,m,75,17260
West,2021-06-19,m,85,13666
West,2021-06-19,m,TOT,66631
