Country,State,Date,Sex,Age,Deaths
USA,Missouri,2020-09-26,m,25,3
USA,Missouri,2020-09-26,m,35,13
USA,Missouri,2020-09-26,m,45,48
USA,Missouri,2020-09-26,m,55,123
USA,Missouri,2020-09-26,m,65,247
USA,Missouri,2020-09-26,m,75,297
USA,Missouri,2020-09-26,m,85,265
USA,Missouri,2020-09-26,m,TOT,997
USA,Montana,2020-09-26,b,TOT,142
USA,Montana,2020-09-26,f,0,0
USA,Montana,2020-09-26,f,1,0
USA,Montana,2020-09-26,f,5,0
USA,Montana,2020-09-26,f,15,0
USA,Montana,2020-09-26,f,25,1
USA,Montana,2020-09-26,f,35,0
USA,Montana,2020-09-26,f,45,4
USA,Montana,2020-09-26,f,55,10
USA,Montana,2020-09-26,f,65,12
USA,Montana,2020-09-26,f,75,18
USA,Montana,2020-09-26,f,85,25
USA,Montana,2020-09-26,f,TOT,69
USA,Montana,2020-09-26,m,0,0
USA,Montana,2020-09-26,m,1,0
USA,Montana,2020-09-26,m,5,0
USA,Montana,2020-09-26,m,15,0
USA,Montana,2020-09-26,m,25,0
USA,Montana,2020-09-26,m,35,1
USA,Montana,2020-09-26,m,45,4
USA,Montana,2020-09-26,m,55,8
USA,Montana,2020-09-26,m,65,20
USA,Montana,2020-09-26,m,75,20
USA,Montana,2020-09-26,m,85,20
USA,Montana,2020-09-26,m,TOT,73
USA,Nebraska,2020-09-26,b,TOT,481
USA,Nebraska,2020-09-26,f,0,0
USA,Nebraska,2020-09-26,f,1,0
USA,Nebraska,2020-09-26,f,5,0
USA,Nebraska,2020-09-26,f,15,1
USA,Nebraska,2020-09-26,f,25,1
USA,Nebraska,2020-09-26,f,35,3
USA,Nebraska,2020-09-26,f,45,8
USA,Nebraska,2020-09-26,f,55,25
USA,Nebraska,2020-09-26,f,65,33
USA,Nebraska,2020-09-26,f,75,60
USA,Nebraska,2020-09-26,f,85,88
USA,Nebraska,2020-09-26,f,TOT,219
USA,Nebraska,2020-09-26,m,0,0
USA,Nebraska,2020-09-26,m,1,0
USA,Nebraska,2020-09-26,m,5,0
USA,Nebraska,2020-09-26,m,15,1
USA,Nebraska,2020-09-26,m,25,4
USA,Nebraska,2020-09-26,m,35,10
USA,Nebraska,2020-09-26,m,45,15
USA,Nebraska,2020-09-26,m,55,38
USA,Nebraska,2020-09-26,m,65,69
USA,Nebraska,2020-09-26,m,75,75
USA,Nebraska,2020-09-26,m,85,51
USA,Nebraska,2020-09-26,m,TOT,262
USA,Nevada,2020-09-26,b,TOT,1446
USA,Nevada,2020-09-26,f,0,0
USA,Nevada,2020-09-26,f,1,0
USA,Nevada,2020-09-26,f,5,0
USA,Nevada,2020-09-26,f,15,0
USA,Nevada,2020-09-26,f,25,4
USA,Nevada,2020-09-26,f,35,10
USA,Nevada,2020-09-26,f,45,30
USA,Nevada,2020-09-26,f,55,69
USA,Nevada,2020-09-26,f,65,146
USA,Nevada,2020-09-26,f,75,159
USA,Nevada,2020-09-26,f,85,125
USA,Nevada,2020-09-26,f,TOT,543
USA,Nevada,2020-09-26,m,0,0
USA,Nevada,2020-09-26,m,1,0
USA,Nevada,2020-09-26,m,5,1
USA,Nevada,2020-09-26,m,15,1
USA,Nevada,2020-09-26,m,25,6
USA,Nevada,2020-09-26,m,35,31
USA,Nevada,2020-09-26,m,45,100
USA,Nevada,2020-09-26,m,55,129
USA,Nevada,2020-09-26,m,65,232
USA,Nevada,2020-09-26,m,75,269
USA,Nevada,2020-09-26,m,85,135
USA,Nevada,2020-09-26,m,TOT,903
USA,New Hampshire,2020-09-26,b,TOT,418
USA,New Hampshire,2020-09-26,f,0,0
USA,New Hampshire,2020-09-26,f,1,0
USA,New Hampshire,2020-09-26,f,5,0
USA,New Hampshire,2020-09-26,f,15,0
USA,New Hampshire,2020-09-26,f,25,0
USA,New Hampshire,2020-09-26,f,35,0
USA,New Hampshire,2020-09-26,f,45,1
USA,New Hampshire,2020-09-26,f,55,4
USA,New Hampshire,2020-09-26,f,65,27
USA,New Hampshire,2020-09-26,f,75,54
USA,New Hampshire,2020-09-26,f,85,129
USA,New Hampshire,2020-09-26,f,TOT,215
USA,New Hampshire,2020-09-26,m,0,0
USA,New Hampshire,2020-09-26,m,1,0
USA,New Hampshire,2020-09-26,m,5,0
USA,New Hampshire,2020-09-26,m,15,1
USA,New Hampshire,2020-09-26,m,25,0
USA,New Hampshire,2020-09-26,m,35,3
USA,New Hampshire,2020-09-26,m,45,8
USA,New Hampshire,2020-09-26,m,55,14
USA,New Hampshire,2020-09-26,m,65,34
USA,New Hampshire,2020-09-26,m,75,63
USA,New Hampshire,2020-09-26,m,85,81
USA,New Hampshire,2020-09-26,m,TOT,203
USA,New Jersey,2020-09-26,b,TOT,14297
USA,New Jersey,2020-09-26,f,0,0
USA,New Jersey,2020-09-26,f,1,1
USA,New Jersey,2020-09-26,f,5,0
USA,New Jersey,2020-09-26,f,15,4
USA,New Jersey,2020-09-26,f,25,36
USA,New Jersey,2020-09-26,f,35,68
USA,New Jersey,2020-09-26,f,45,186
USA,New Jersey,2020-09-26,f,55,579
USA,New Jersey,2020-09-26,f,65,1025
USA,New Jersey,2020-09-26,f,75,1751
USA,New Jersey,2020-09-26,f,85,3028
USA,New Jersey,2020-09-26,f,TOT,6677
USA,New Jersey,2020-09-26,m,0,0
USA,New Jersey,2020-09-26,m,1,0
USA,New Jersey,2020-09-26,m,5,0
USA,New Jersey,2020-09-26,m,15,12
USA,New Jersey,2020-09-26,m,25,75
USA,New Jersey,2020-09-26,m,35,203
USA,New Jersey,2020-09-26,m,45,571
USA,New Jersey,2020-09-26,m,55,1258
USA,New Jersey,2020-09-26,m,65,1747
USA,New Jersey,2020-09-26,m,75,1957
USA,New Jersey,2020-09-26,m,85,1796
USA,New Jersey,2020-09-26,m,TOT,7619
USA,New Mexico,2020-09-26,b,TOT,793
USA,New Mexico,2020-09-26,f,0,0
USA,New Mexico,2020-09-26,f,1,0
USA,New Mexico,2020-09-26,f,5,0
USA,New Mexico,2020-09-26,f,15,0
USA,New Mexico,2020-09-26,f,25,6
USA,New Mexico,2020-09-26,f,35,16
USA,New Mexico,2020-09-26,f,45,21
USA,New Mexico,2020-09-26,f,55,48
USA,New Mexico,2020-09-26,f,65,63
USA,New Mexico,2020-09-26,f,75,107
USA,New Mexico,2020-09-26,f,85,118
USA,New Mexico,2020-09-26,f,TOT,379
USA,New Mexico,2020-09-26,m,0,0
USA,New Mexico,2020-09-26,m,1,0
USA,New Mexico,2020-09-26,m,5,0
USA,New Mexico,2020-09-26,m,15,1
USA,New Mexico,2020-09-26,m,25,21
USA,New Mexico,2020-09-26,m,35,21
USA,New Mexico,2020-09-26,m,45,36
USA,New Mexico,2020-09-26,m,55,69
USA,New Mexico,2020-09-26,m,65,98
USA,New Mexico,2020-09-26,m,75,79
USA,New Mexico,2020-09-26,m,85,89
USA,New Mexico,2020-09-26,m,TOT,414
USA,New York,2020-09-26,b,TOT,11629
USA,New York,2020-09-26,f,0,0
USA,New York,2020-09-26,f,1,0
USA,New York,2020-09-26,f,5,0
USA,New York,2020-09-26,f,15,2
USA,New York,2020-09-26,f,25,19
USA,New York,2020-09-26,f,35,53
USA,New York,2020-09-26,f,45,136
USA,New York,2020-09-26,f,55,446
USA,New York,2020-09-26,f,65,839
USA,New York,2020-09-26,f,75,1350
USA,New York,2020-09-26,f,85,2647
USA,New York,2020-09-26,f,TOT,5492
USA,New York,2020-09-26,m,0,0
USA,New York,2020-09-26,m,1,0
USA,New York,2020-09-26,m,5,2
USA,New York,2020-09-26,m,15,11
USA,New York,2020-09-26,m,25,49
USA,New York,2020-09-26,m,35,130
USA,New York,2020-09-26,m,45,378
USA,New York,2020-09-26,m,55,924
USA,New York,2020-09-26,m,65,1478
USA,New York,2020-09-26,m,75,1624
USA,New York,2020-09-26,m,85,1541
USA,New York,2020-09-26,m,TOT,6137
USA,New York City,2020-09-26,b,TOT,20737
USA,New York City,2020-09-26,f,0,1
USA,New York City,2020-09-26,f,1,1
USA,New York City,2020-09-26,f,5,1
USA,New York City,2020-09-26,f,15,10
USA,New York City,2020-09-26,f,25,55
USA,New York City,2020-09-26,f,35,116
USA,New York City,2020-09-26,f,45,397
USA,New York City,2020-09-26,f,55,1059
USA,New York City,2020-09-26,f,65,1765
USA,New York City,2020-09-26,f,75,2300
USA,New York City,2020-09-26,f,85,2746
USA,New York City,2020-09-26,f,TOT,8451
USA,New York City,2020-09-26,m,0,2
USA,New York City,2020-09-26,m,1,1
USA,New York City,2020-09-26,m,5,4
USA,New York City,2020-09-26,m,15,23
USA,New York City,2020-09-26,m,25,113
USA,New York City,2020-09-26,m,35,402
USA,New York City,2020-09-26,m,45,996
USA,New York City,2020-09-26,m,55,2231
USA,New York City,2020-09-26,m,65,3275
USA,New York City,2020-09-26,m,75,3117
USA,New York City,2020-09-26,m,85,2122
USA,New York City,2020-09-26,m,TOT,12286
USA,North Carolina,2020-09-26,b,TOT,2409
USA,North Carolina,2020-09-26,f,0,0
USA,North Carolina,2020-09-26,f,1,0
USA,North Carolina,2020-09-26,f,5,0
USA,North Carolina,2020-09-26,f,15,2
USA,North Carolina,2020-09-26,f,25,7
USA,North Carolina,2020-09-26,f,35,13
USA,North Carolina,2020-09-26,f,45,50
USA,North Carolina,2020-09-26,f,55,99
USA,North Carolina,2020-09-26,f,65,235
USA,North Carolina,2020-09-26,f,75,303
USA,North Carolina,2020-09-26,f,85,434
USA,North Carolina,2020-09-26,f,TOT,1143
USA,North Carolina,2020-09-26,m,0,0
USA,North Carolina,2020-09-26,m,1,0
USA,North Carolina,2020-09-26,m,5,1
USA,North Carolina,2020-09-26,m,15,3
USA,North Carolina,2020-09-26,m,25,12
USA,North Carolina,2020-09-26,m,35,42
USA,North Carolina,2020-09-26,m,45,94
USA,North Carolina,2020-09-26,m,55,173
USA,North Carolina,2020-09-26,m,65,303
USA,North Carolina,2020-09-26,m,75,353
USA,North Carolina,2020-09-26,m,85,286
USA,North Carolina,2020-09-26,m,TOT,1266
USA,North Dakota,2020-09-26,b,TOT,210
USA,North Dakota,2020-09-26,f,0,0
USA,North Dakota,2020-09-26,f,1,0
USA,North Dakota,2020-09-26,f,5,0
USA,North Dakota,2020-09-26,f,15,0
USA,North Dakota,2020-09-26,f,25,0
USA,North Dakota,2020-09-26,f,35,0
USA,North Dakota,2020-09-26,f,45,2
USA,North Dakota,2020-09-26,f,55,6
USA,North Dakota,2020-09-26,f,65,11
USA,North Dakota,2020-09-26,f,75,31
USA,North Dakota,2020-09-26,f,85,48
USA,North Dakota,2020-09-26,f,TOT,98
USA,North Dakota,2020-09-26,m,0,0
USA,North Dakota,2020-09-26,m,1,0
USA,North Dakota,2020-09-26,m,5,0
USA,North Dakota,2020-09-26,m,15,0
USA,North Dakota,2020-09-26,m,25,1
USA,North Dakota,2020-09-26,m,35,3
USA,North Dakota,2020-09-26,m,45,7
USA,North Dakota,2020-09-26,m,55,16
USA,North Dakota,2020-09-26,m,65,21
USA,North Dakota,2020-09-26,m,75,23
USA,North Dakota,2020-09-26,m,85,41
USA,North Dakota,2020-09-26,m,TOT,112
USA,Ohio,2020-09-26,b,TOT,4254
USA,Ohio,2020-09-26,f,0,0
USA,Ohio,2020-09-26,f,1,0
USA,Ohio,2020-09-26,f,5,1
USA,Ohio,2020-09-26,f,15,3
USA,Ohio,2020-09-26,f,25,10
USA,Ohio,2020-09-26,f,35,13
USA,Ohio,2020-09-26,f,45,35
USA,Ohio,2020-09-26,f,55,142
USA,Ohio,2020-09-26,f,65,314
USA,Ohio,2020-09-26,f,75,613
USA,Ohio,2020-09-26,f,85,931
USA,Ohio,2020-09-26,f,TOT,2061
USA,Ohio,2020-09-26,m,0,0
USA,Ohio,2020-09-26,m,1,0
USA,Ohio,2020-09-26,m,5,0
USA,Ohio,2020-09-26,m,15,2
USA,Ohio,2020-09-26,m,25,7
USA,Ohio,2020-09-26,m,35,32
USA,Ohio,2020-09-26,m,45,85
USA,Ohio,2020-09-26,m,55,274
USA,Ohio,2020-09-26,m,65,551
USA,Ohio,2020-09-26,m,75,639
USA,Ohio,2020-09-26,m,85,603
USA,Ohio,2020-09-26,m,TOT,2193
USA,Oklahoma,2020-09-26,b,TOT,1070
USA,Oklahoma,2020-09-26,f,0,0
USA,Oklahoma,2020-09-26,f,1,0
USA,Oklahoma,2020-09-26,f,5,1
USA,Oklahoma,2020-09-26,f,15,0
USA,Oklahoma,2020-09-26,f,25,3
USA,Oklahoma,2020-09-26,f,35,8
USA,Oklahoma,2020-09-26,f,45,20
USA,Oklahoma,2020-09-26,f,55,53
USA,Oklahoma,2020-09-26,f,65,127
USA,Oklahoma,2020-09-26,f,75,120
USA,Oklahoma,2020-09-26,f,85,152
USA,Oklahoma,2020-09-26,f,TOT,484
USA,Oklahoma,2020-09-26,m,0,1
USA,Oklahoma,2020-09-26,m,1,0
USA,Oklahoma,2020-09-26,m,5,0
USA,Oklahoma,2020-09-26,m,15,1
USA,Oklahoma,2020-09-26,m,25,4
USA,Oklahoma,2020-09-26,m,35,11
USA,Oklahoma,2020-09-26,m,45,27
USA,Oklahoma,2020-09-26,m,55,89
USA,Oklahoma,2020-09-26,m,65,151
USA,Oklahoma,2020-09-26,m,75,165
USA,Oklahoma,2020-09-26,m,85,138
USA,Oklahoma,2020-09-26,m,TOT,586
USA,Oregon,2020-09-26,b,TOT,511
USA,Oregon,2020-09-26,f,0,0
USA,Oregon,2020-09-26,f,1,0
USA,Oregon,2020-09-26,f,5,0
USA,Oregon,2020-09-26,f,15,0
USA,Oregon,2020-09-26,f,25,1
USA,Oregon,2020-09-26,f,35,2
USA,Oregon,2020-09-26,f,45,5
USA,Oregon,2020-09-26,f,55,17
USA,Oregon,2020-09-26,f,65,39
USA,Oregon,2020-09-26,f,75,54
USA,Oregon,2020-09-26,f,85,107
USA,Oregon,2020-09-26,f,TOT,225
USA,Oregon,2020-09-26,m,0,0
USA,Oregon,2020-09-26,m,1,0
USA,Oregon,2020-09-26,m,5,0
USA,Oregon,2020-09-26,m,15,0
USA,Oregon,2020-09-26,m,25,2
USA,Oregon,2020-09-26,m,35,6
USA,Oregon,2020-09-26,m,45,17
USA,Oregon,2020-09-26,m,55,41
USA,Oregon,2020-09-26,m,65,66
USA,Oregon,2020-09-26,m,75,75
USA,Oregon,2020-09-26,m,85,79
USA,Oregon,2020-09-26,m,TOT,286
USA,Pennsylvania,2020-09-26,b,TOT,8295
USA,Pennsylvania,2020-09-26,f,0,0
USA,Pennsylvania,2020-09-26,f,1,0
USA,Pennsylvania,2020-09-26,f,5,0
USA,Pennsylvania,2020-09-26,f,15,1
USA,Pennsylvania,2020-09-26,f,25,5
USA,Pennsylvania,2020-09-26,f,35,19
USA,Pennsylvania,2020-09-26,f,45,81
USA,Pennsylvania,2020-09-26,f,55,267
USA,Pennsylvania,2020-09-26,f,65,613
USA,Pennsylvania,2020-09-26,f,75,989
USA,Pennsylvania,2020-09-26,f,85,2267
USA,Pennsylvania,2020-09-26,f,TOT,4242
USA,Pennsylvania,2020-09-26,m,0,0
USA,Pennsylvania,2020-09-26,m,1,0
USA,Pennsylvania,2020-09-26,m,5,0
USA,Pennsylvania,2020-09-26,m,15,9
USA,Pennsylvania,2020-09-26,m,25,20
USA,Pennsylvania,2020-09-26,m,35,44
USA,Pennsylvania,2020-09-26,m,45,179
USA,Pennsylvania,2020-09-26,m,55,475
USA,Pennsylvania,2020-09-26,m,65,886
USA,Pennsylvania,2020-09-26,m,75,1163
USA,Pennsylvania,2020-09-26,m,85,1277
USA,Pennsylvania,2020-09-26,m,TOT,4053
USA,Puerto Rico,2020-09-26,b,TOT,557
USA,Puerto Rico,2020-09-26,f,0,0
USA,Puerto Rico,2020-09-26,f,1,0
USA,Puerto Rico,2020-09-26,f,5,1
USA,Puerto Rico,2020-09-26,f,15,1
USA,Puerto Rico,2020-09-26,f,25,3
USA,Puerto Rico,2020-09-26,f,35,7
USA,Puerto Rico,2020-09-26,f,45,15
USA,Puerto Rico,2020-09-26,f,55,32
USA,Puerto Rico,2020-09-26,f,65,49
USA,Puerto Rico,2020-09-26,f,75,59
USA,Puerto Rico,2020-09-26,f,85,54
USA,Puerto Rico,2020-09-26,f,TOT,219
USA,Puerto Rico,2020-09-26,m,0,0
USA,Puerto Rico,2020-09-26,m,1,0
USA,Puerto Rico,2020-09-26,m,5,0
USA,Puerto Rico,2020-09-26,m,15,1
USA,Puerto Rico,2020-09-26,m,25,7
USA,Puerto Rico,2020-09-26,m,35,12
USA,Puerto Rico,2020-09-26,m,45,27
USA,Puerto Rico,2020-09-26,m,55,46
USA,Puerto Rico,2020-09-26,m,65,96
USA,Puerto Rico,2020-09-26,m,75,95
USA,Puerto Rico,2020-09-26,m,85,54
USA,Puerto Rico,2020-09-26,m,TOT,338
USA,Rhode Island,2020-09-26,b,TOT,1054
USA,Rhode Island,2020-09-26,f,0,0
USA,Rhode Island,2020-09-26,f,1,0
USA,Rhode Island,2020-09-26,f,5,1
USA,Rhode Island,2020-09-26,f,15,0
USA,Rhode Island,2020-09-26,f,25,1
USA,Rhode Island,2020-09-26,f,35,3
USA,Rhode Island,2020-09-26,f,45,8
USA,Rhode Island,2020-09-26,f,55,22
USA,Rhode Island,2020-09-26,f,65,81
USA,Rhode Island,2020-09-26,f,75,134
USA,Rhode Island,2020-09-26,f,85,322
USA,Rhode Island,2020-09-26,f,TOT,571
USA,Rhode Island,2020-09-26,m,0,0
USA,Rhode Island,2020-09-26,m,1,0
USA,Rhode Island,2020-09-26,m,5,0
USA,Rhode Island,2020-09-26,m,15,0
USA,Rhode Island,2020-09-26,m,25,1
USA,Rhode Island,2020-09-26,m,35,10
USA,Rhode Island,2020-09-26,m,45,11
USA,Rhode Island,2020-09-26,m,55,54
USA,Rhode Island,2020-09-26,m,65,110
USA,Rhode Island,2020-09-26,m,75,139
USA,Rhode Island,2020-09-26,m,85,158
USA,Rhode Island,2020-09-26,m,TOT,483
USA,South Carolina,2020-09-26,b,TOT,3137
USA,South Carolina,2020-09-26,f,0,0
USA,South Carolina,2020-09-26,f,1,0
USA,South Carolina,2020-09-26,f,5,0
USA,South Carolina,2020-09-26,f,15,1
USA,South Carolina,2020-09-26,f,25,4
USA,South Carolina,2020-09-26,f,35,16
USA,South Carolina,2020-09-26,f,45,43
USA,South Carolina,2020-09-26,f,55,184
USA,South Carolina,2020-09-26,f,65,353
USA,South Carolina,2020-09-26,f,75,422
USA,South Carolina,2020-09-26,f,85,527
USA,South Carolina,2020-09-26,f,TOT,1550
USA,South Carolina,2020-09-26,m,0,1
USA,South Carolina,2020-09-26,m,1,0
USA,South Carolina,2020-09-26,m,5,0
USA,South Carolina,2020-09-26,m,15,5
USA,South Carolina,2020-09-26,m,25,12
USA,South Carolina,2020-09-26,m,35,40
USA,South Carolina,2020-09-26,m,45,76
USA,South Carolina,2020-09-26,m,55,209
USA,South Carolina,2020-09-26,m,65,396
USA,South Carolina,2020-09-26,m,75,521
USA,South Carolina,2020-09-26,m,85,328
USA,South Carolina,2020-09-26,m,TOT,1587
USA,South Dakota,2020-09-26,b,TOT,234
USA,South Dakota,2020-09-26,f,0,0
USA,South Dakota,2020-09-26,f,1,0
USA,South Dakota,2020-09-26,f,5,0
USA,South Dakota,2020-09-26,f,15,1
USA,South Dakota,2020-09-26,f,25,0
USA,South Dakota,2020-09-26,f,35,0
USA,South Dakota,2020-09-26,f,45,10
USA,South Dakota,2020-09-26,f,55,14
USA,South Dakota,2020-09-26,f,65,17
USA,South Dakota,2020-09-26,f,75,19
USA,South Dakota,2020-09-26,f,85,48
USA,South Dakota,2020-09-26,f,TOT,108
USA,South Dakota,2020-09-26,m,0,0
USA,South Dakota,2020-09-26,m,1,0
USA,South Dakota,2020-09-26,m,5,0
USA,South Dakota,2020-09-26,m,15,0
USA,South Dakota,2020-09-26,m,25,3
USA,South Dakota,2020-09-26,m,35,8
USA,South Dakota,2020-09-26,m,45,10
USA,South Dakota,2020-09-26,m,55,22
USA,South Dakota,2020-09-26,m,65,20
USA,South Dakota,2020-09-26,m,75,29
USA,South Dakota,2020-09-26,m,85,34
USA,South Dakota,2020-09-26,m,TOT,126
USA,Tennessee,2020-09-26,b,TOT,2202
USA,Tennessee,2020-09-26,f,0,0
USA,Tennessee,2020-09-26,f,1,1
USA,Tennessee,2020-09-26,f,5,1
USA,Tennessee,2020-09-26,f,15,2
USA,Tennessee,2020-09-26,f,25,8
USA,Tennessee,2020-09-26,f,35,19
USA,Tennessee,2020-09-26,f,45,52
USA,Tennessee,2020-09-26,f,55,138
USA,Tennessee,2020-09-26,f,65,207
USA,Tennessee,2020-09-26,f,75,257
USA,Tennessee,2020-09-26,f,85,275
USA,Tennessee,2020-09-26,f,TOT,958
USA,Tennessee,2020-09-26,m,0,1
USA,Tennessee,2020-09-26,m,1,1
USA,Tennessee,2020-09-26,m,5,0
USA,Tennessee,2020-09-26,m,15,3
USA,Tennessee,2020-09-26,m,25,13
USA,Tennessee,2020-09-26,m,35,37
USA,Tennessee,2020-09-26,m,45,70
USA,Tennessee,2020-09-26,m,55,209
USA,Tennessee,2020-09-26,m,65,309
USA,Tennessee,2020-09-26,m,75,377
USA,Tennessee,2020-09-26,m,85,226
USA,Tennessee,2020-09-26,m,TOT,1244
USA,Texas,2020-09-26,b,TOT,15950
USA,Texas,2020-09-26,f,0,1
USA,Texas,2020-09-26,f,1,1
USA,Texas,2020-09-26,f,5,2
USA,Texas,2020-09-26,f,15,20
USA,Texas,2020-09-26,f,25,57
USA,Texas,2020-09-26,f,35,175
USA,Texas,2020-09-26,f,45,438
USA,Texas,2020-09-26,f,55,942
USA,Texas,2020-09-26,f,65,1505
USA,Texas,2020-09-26,f,75,1640
USA,Texas,2020-09-26,f,85,1860
USA,Texas,2020-09-26,f,TOT,6641
USA,Texas,2020-09-26,m,0,2
USA,Texas,2020-09-26,m,1,1
USA,Texas,2020-09-26,m,5,4
USA,Texas,2020-09-26,m,15,24
USA,Texas,2020-09-26,m,25,139
USA,Texas,2020-09-26,m,35,344
USA,Texas,2020-09-26,m,45,896
USA,Texas,2020-09-26,m,55,1728
USA,Texas,2020-09-26,m,65,2413
USA,Texas,2020-09-26,m,75,2272
USA,Texas,2020-09-26,m,85,1485
USA,Texas,2020-09-26,m,TOT,9309
USA,Utah,2020-09-26,b,TOT,458
USA,Utah,2020-09-26,f,0,0
USA,Utah,2020-09-26,f,1,0
USA,Utah,2020-09-26,f,5,0
USA,Utah,2020-09-26,f,15,1
USA,Utah,2020-09-26,f,25,2
USA,Utah,2020-09-26,f,35,5
USA,Utah,2020-09-26,f,45,10
USA,Utah,2020-09-26,f,55,17
USA,Utah,2020-09-26,f,65,38
USA,Utah,2020-09-26,f,75,46
USA,Utah,2020-09-26,f,85,57
USA,Utah,2020-09-26,f,TOT,176
USA,Utah,2020-09-26,m,0,0
USA,Utah,2020-09-26,m,1,0
USA,Utah,2020-09-26,m,5,0
USA,Utah,2020-09-26,m,15,1
USA,Utah,2020-09-26,m,25,4
USA,Utah,2020-09-26,m,35,10
USA,Utah,2020-09-26,m,45,22
USA,Utah,2020-09-26,m,55,51
USA,Utah,2020-09-26,m,65,67
USA,Utah,2020-09-26,m,75,73
USA,Utah,2020-09-26,m,85,54
USA,Utah,2020-09-26,m,TOT,282
USA,Vermont,2020-09-26,b,TOT,59
USA,Vermont,2020-09-26,f,0,0
USA,Vermont,2020-09-26,f,1,0
USA,Vermont,2020-09-26,f,5,0
USA,Vermont,2020-09-26,f,15,0
USA,Vermont,2020-09-26,f,25,0
USA,Vermont,2020-09-26,f,35,1
USA,Vermont,2020-09-26,f,45,1
USA,Vermont,2020-09-26,f,55,0
USA,Vermont,2020-09-26,f,65,5
USA,Vermont,2020-09-26,f,75,7
USA,Vermont,2020-09-26,f,85,10
USA,Vermont,2020-09-26,f,TOT,24
USA,Vermont,2020-09-26,m,0,0
USA,Vermont,2020-09-26,m,1,0
USA,Vermont,2020-09-26,m,5,0
USA,Vermont,2020-09-26,m,15,0
USA,Vermont,2020-09-26,m,25,0
USA,Vermont,2020-09-26,m,35,1
USA,Vermont,2020-09-26,m,45,2
USA,Vermont,2020-09-26,m,55,4
USA,Vermont,2020-09-26,m,65,6
USA,Vermont,2020-09-26,m,75,16
USA,Vermont,2020-09-26,m,85,6
USA,Vermont,2020-09-26,m,TOT,35
USA,Virginia,2020-09-26,b,TOT,3091
USA,Virginia,2020-09-26,f,0,0
USA,Virginia,2020-09-26,f,1,0
USA,Virginia,2020-09-26,f,5,0
USA,Virginia,2020-09-26,f,15,2
USA,Virginia,2020-09-26,f,25,6
USA,Virginia,2020-09-26,f,35,22
USA,Virginia,2020-09-26,f,45,49
USA,Virginia,2020-09-26,f,55,118
USA,Virginia,2020-09-26,f,65,268
USA,Virginia,2020-09-26,f,75,388
USA,Virginia,2020-09-26,f,85,669
USA,Virginia,2020-09-26,f,TOT,1522
USA,Virginia,2020-09-26,m,0,0
USA,Virginia,2020-09-26,m,1,0
USA,Virginia,2020-09-26,m,5,0
USA,Virginia,2020-09-26,m,15,2
USA,Virginia,2020-09-26,m,25,10
USA,Virginia,2020-09-26,m,35,28
USA,Virginia,2020-09-26,m,45,85
USA,Virginia,2020-09-26,m,55,231
USA,Virginia,2020-09-26,m,65,366
USA,Virginia,2020-09-26,m,75,455
USA,Virginia,2020-09-26,m,85,391
USA,Virginia,2020-09-26,m,TOT,1568
USA,Washington,2020-09-26,b,TOT,1859
USA,Washington,2020-09-26,f,0,0
USA,Washington,2020-09-26,f,1,0
USA,Washington,2020-09-26,f,5,0
USA,Washington,2020-09-26,f,15,1
USA,Washington,2020-09-26,f,25,3
USA,Washington,2020-09-26,f,35,7
USA,Washington,2020-09-26,f,45,29
USA,Washington,2020-09-26,f,55,65
USA,Washington,2020-09-26,f,65,145
USA,Washington,2020-09-26,f,75,225
USA,Washington,2020-09-26,f,85,368
USA,Washington,2020-09-26,f,TOT,842
USA,Washington,2020-09-26,m,0,0
USA,Washington,2020-09-26,m,1,0
USA,Washington,2020-09-26,m,5,0
USA,Washington,2020-09-26,m,15,2
USA,Washington,2020-09-26,m,25,7
USA,Washington,2020-09-26,m,35,24
USA,Washington,2020-09-26,m,45,50
USA,Washington,2020-09-26,m,55,131
USA,Washington,2020-09-26,m,65,216
USA,Washington,2020-09-26,m,75,274
USA,Washington,2020-09-26,m,85,313
USA,Washington,2020-09-26,m,TOT,1017
USA,West Virginia,2020-09-26,b,TOT,254
USA,West Virginia,2020-09-26,f,0,0
USA,West Virginia,2020-09-26,f,1,0
USA,West Virginia,2020-09-26,f,5,0
USA,West Virginia,2020-09-26,f,15,0
USA,West Virginia,2020-09-26,f,25,1
USA,West Virginia,2020-09-26,f,35,2
USA,West Virginia,2020-09-26,f,45,4
USA,West Virginia,2020-09-26,f,55,11
USA,West Virginia,2020-09-26,f,65,31
USA,West Virginia,2020-09-26,f,75,36
USA,West Virginia,2020-09-26,f,85,57
USA,West Virginia,2020-09-26,f,TOT,141
USA,West Virginia,2020-09-26,m,0,0
USA,West Virginia,2020-09-26,m,1,0
USA,West Virginia,2020-09-26,m,5,0
USA,West Virginia,2020-09-26,m,15,0
USA,West Virginia,2020-09-26,m,25,1
USA,West Virginia,2020-09-26,m,35,0
USA,West Virginia,2020-09-26,m,45,3
USA,West Virginia,2020-09-26,m,55,6
USA,West Virginia,2020-09-26,m,65,33
USA,West Virginia,2020-09-26,m,75,39
USA,West Virginia,2020-09-26,m,85,32
USA,West Virginia,2020-09-26,m,TOT,113
USA,Wisconsin,2020-09-26,b,TOT,1262
USA,Wisconsin,2020-09-26,f,0,0
USA,Wisconsin,2020-09-26,f,1,0
USA,Wisconsin,2020-09-26,f,5,0
USA,Wisconsin,2020-09-26,f,15,1
