Country,Region,Date,Sex,Age,AgeInt,Metric,Measure,Value
USA,Illinois,2020-09-26,m,0,1,Count,Deaths,1
USA,Illinois,2020-09-26,m,1,4,Count,Deaths,0
USA,Illinois,2020-09-26,m,5,10,Count,Deaths,1
USA,Illinois,2020-09-26,m,15,10,Count,Deaths,10
USA,Illinois,2020-09-26,m,25,10,Count,Deaths,45
USA,Illinois,2020-09-26,m,35,10,Count,Deaths,133
USA,Illinois,2020-09-26,m,45,10,Count,Deaths,319
USA,Illinois,2020-09-26,m,55,10,Count,Deaths,638
USA,Illinois,2020-09-26,m,65,10,Count,Deaths,1074
USA,Illinois,2020-09-26,m,75,10,Count,Deaths,1111
USA,Illinois,2020-09-26,m,85,20,Count,Deaths,924
USA,Illinois,2020-09-26,m,TOT,NA,Count,Deaths,4256
USA,Indiana,2020-09-26,b,TOT,NA,Count,Deaths,3569
USA,Indiana,2020-09-26,f,0,1,Count,Deaths,0
USA,Indiana,2020-09-26,f,1,4,Count,Deaths,0
USA,Indiana,2020-09-26,f,5,10,Count,Deaths,0
USA,Indiana,2020-09-26,f,15,10,Count,Deaths,1
USA,Indiana,2020-09-26,f,25,10,Count,Deaths,4
USA,Indiana,2020-09-26,f,35,10,Count,Deaths,17
USA,Indiana,2020-09-26,f,45,10,Count,Deaths,46
USA,Indiana,2020-09-26,f,55,10,Count,Deaths,127
USA,Indiana,2020-09-26,f,65,10,Count,Deaths,292
USA,Indiana,2020-09-26,f,75,10,Count,Deaths,505
USA,Indiana,2020-09-26,f,85,20,Count,Deaths,764
USA,Indiana,2020-09-26,f,TOT,NA,Count,Deaths,1756
USA,Indiana,2020-09-26,m,0,1,Count,Deaths,0
USA,Indiana,2020-09-26,m,1,4,Count,Deaths,1
USA,Indiana,2020-09-26,m,5,10,Count,Deaths,0
USA,Indiana,2020-09-26,m,15,10,Count,Deaths,2
USA,Indiana,2020-09-26,m,25,10,Count,Deaths,10
USA,Indiana,2020-09-26,m,35,10,Count,Deaths,19
USA,Indiana,2020-09-26,m,45,10,Count,Deaths,65
USA,Indiana,2020-09-26,m,55,10,Count,Deaths,215
USA,Indiana,2020-09-26,m,65,10,Count,Deaths,482
USA,Indiana,2020-09-26,m,75,10,Count,Deaths,522
USA,Indiana,2020-09-26,m,85,20,Count,Deaths,498
USA,Indiana,2020-09-26,m,TOT,NA,Count,Deaths,1813
USA,Iowa,2020-09-26,b,TOT,NA,Count,Deaths,1308
USA,Iowa,2020-09-26,f,0,1,Count,Deaths,1
USA,Iowa,2020-09-26,f,1,4,Count,Deaths,1
USA,Iowa,2020-09-26,f,5,10,Count,Deaths,0
USA,Iowa,2020-09-26,f,15,10,Count,Deaths,1
USA,Iowa,2020-09-26,f,25,10,Count,Deaths,4
USA,Iowa,2020-09-26,f,35,10,Count,Deaths,9
USA,Iowa,2020-09-26,f,45,10,Count,Deaths,15
USA,Iowa,2020-09-26,f,55,10,Count,Deaths,66
USA,Iowa,2020-09-26,f,65,10,Count,Deaths,103
USA,Iowa,2020-09-26,f,75,10,Count,Deaths,151
USA,Iowa,2020-09-26,f,85,20,Count,Deaths,276
USA,Iowa,2020-09-26,f,TOT,NA,Count,Deaths,625
USA,Iowa,2020-09-26,m,0,1,Count,Deaths,0
USA,Iowa,2020-09-26,m,1,4,Count,Deaths,0
USA,Iowa,2020-09-26,m,5,10,Count,Deaths,0
USA,Iowa,2020-09-26,m,15,10,Count,Deaths,0
USA,Iowa,2020-09-26,m,25,10,Count,Deaths,5
USA,Iowa,2020-09-26,m,35,10,Count,Deaths,13
USA,Iowa,2020-09-26,m,45,10,Count,Deaths,33
USA,Iowa,2020-09-26,m,55,10,Count,Deaths,95
USA,Iowa,2020-09-26,m,65,10,Count,Deaths,156
USA,Iowa,2020-09-26,m,75,10,Count,Deaths,174
USA,Iowa,2020-09-26,m,85,20,Count,Deaths,207
USA,Iowa,2020-09-26,m,TOT,NA,Count,Deaths,683
USA,Kansas,2020-09-26,b,TOT,NA,Count,Deaths,709
USA,Kansas,2020-09-26,f,0,1,Count,Deaths,0
USA,Kansas,2020-09-26,f,1,4,Count,Deaths,0
USA,Kansas,2020-09-26,f,5,10,Count,Deaths,0
USA,Kansas,2020-09-26,f,15,10,Count,Deaths,1
USA,Kansas,2020-09-26,f,25,10,Count,Deaths,2
USA,Kansas,2020-09-26,f,35,10,Count,Deaths,5
USA,Kansas,2020-09-26,f,45,10,Count,Deaths,13
USA,Kansas,2020-09-26,f,55,10,Count,Deaths,31
USA,Kansas,2020-09-26,f,65,10,Count,Deaths,48
USA,Kansas,2020-09-26,f,75,10,Count,Deaths,71
USA,Kansas,2020-09-26,f,85,20,Count,Deaths,133
USA,Kansas,2020-09-26,f,TOT,NA,Count,Deaths,303
USA,Kansas,2020-09-26,m,0,1,Count,Deaths,0
USA,Kansas,2020-09-26,m,1,4,Count,Deaths,0
USA,Kansas,2020-09-26,m,5,10,Count,Deaths,0
USA,Kansas,2020-09-26,m,15,10,Count,Deaths,1
USA,Kansas,2020-09-26,m,25,10,Count,Deaths,3
USA,Kansas,2020-09-26,m,35,10,Count,Deaths,9
USA,Kansas,2020-09-26,m,45,10,Count,Deaths,22
USA,Kansas,2020-09-26,m,55,10,Count,Deaths,62
USA,Kansas,2020-09-26,m,65,10,Count,Deaths,93
USA,Kansas,2020-09-26,m,75,10,Count,Deaths,113
USA,Kansas,2020-09-26,m,85,20,Count,Deaths,103
USA,Kansas,2020-09-26,m,TOT,NA,Count,Deaths,406
USA,Kentucky,2020-09-26,b,TOT,NA,Count,Deaths,1205
USA,Kentucky,2020-09-26,f,0,1,Count,Deaths,0
USA,Kentucky,2020-09-26,f,1,4,Count,Deaths,0
USA,Kentucky,2020-09-26,f,5,10,Count,Deaths,0
USA,Kentucky,2020-09-26,f,15,10,Count,Deaths,0
USA,Kentucky,2020-09-26,f,25,10,Count,Deaths,1
USA,Kentucky,2020-09-26,f,35,10,Count,Deaths,3
USA,Kentucky,2020-09-26,f,45,10,Count,Deaths,16
USA,Kentucky,2020-09-26,f,55,10,Count,Deaths,56
USA,Kentucky,2020-09-26,f,65,10,Count,Deaths,107
USA,Kentucky,2020-09-26,f,75,10,Count,Deaths,175
USA,Kentucky,2020-09-26,f,85,20,Count,Deaths,279
USA,Kentucky,2020-09-26,f,TOT,NA,Count,Deaths,637
USA,Kentucky,2020-09-26,m,0,1,Count,Deaths,0
USA,Kentucky,2020-09-26,m,1,4,Count,Deaths,0
USA,Kentucky,2020-09-26,m,5,10,Count,Deaths,0
USA,Kentucky,2020-09-26,m,15,10,Count,Deaths,0
USA,Kentucky,2020-09-26,m,25,10,Count,Deaths,2
USA,Kentucky,2020-09-26,m,35,10,Count,Deaths,17
USA,Kentucky,2020-09-26,m,45,10,Count,Deaths,27
USA,Kentucky,2020-09-26,m,55,10,Count,Deaths,76
USA,Kentucky,2020-09-26,m,65,10,Count,Deaths,172
USA,Kentucky,2020-09-26,m,75,10,Count,Deaths,152
USA,Kentucky,2020-09-26,m,85,20,Count,Deaths,122
USA,Kentucky,2020-09-26,m,TOT,NA,Count,Deaths,568
USA,Louisiana,2020-09-26,b,TOT,NA,Count,Deaths,4768
USA,Louisiana,2020-09-26,f,0,1,Count,Deaths,1
USA,Louisiana,2020-09-26,f,1,4,Count,Deaths,0
USA,Louisiana,2020-09-26,f,5,10,Count,Deaths,0
USA,Louisiana,2020-09-26,f,15,10,Count,Deaths,4
USA,Louisiana,2020-09-26,f,25,10,Count,Deaths,17
USA,Louisiana,2020-09-26,f,35,10,Count,Deaths,49
USA,Louisiana,2020-09-26,f,45,10,Count,Deaths,103
USA,Louisiana,2020-09-26,f,55,10,Count,Deaths,280
USA,Louisiana,2020-09-26,f,65,10,Count,Deaths,428
USA,Louisiana,2020-09-26,f,75,10,Count,Deaths,660
USA,Louisiana,2020-09-26,f,85,20,Count,Deaths,715
USA,Louisiana,2020-09-26,f,TOT,NA,Count,Deaths,2256
USA,Louisiana,2020-09-26,m,0,1,Count,Deaths,0
USA,Louisiana,2020-09-26,m,1,4,Count,Deaths,1
USA,Louisiana,2020-09-26,m,5,10,Count,Deaths,1
USA,Louisiana,2020-09-26,m,15,10,Count,Deaths,10
USA,Louisiana,2020-09-26,m,25,10,Count,Deaths,20
USA,Louisiana,2020-09-26,m,35,10,Count,Deaths,57
USA,Louisiana,2020-09-26,m,45,10,Count,Deaths,151
USA,Louisiana,2020-09-26,m,55,10,Count,Deaths,369
USA,Louisiana,2020-09-26,m,65,10,Count,Deaths,653
USA,Louisiana,2020-09-26,m,75,10,Count,Deaths,742
USA,Louisiana,2020-09-26,m,85,20,Count,Deaths,509
USA,Louisiana,2020-09-26,m,TOT,NA,Count,Deaths,2512
USA,Maine,2020-09-26,b,TOT,NA,Count,Deaths,159
USA,Maine,2020-09-26,f,0,1,Count,Deaths,0
USA,Maine,2020-09-26,f,1,4,Count,Deaths,0
USA,Maine,2020-09-26,f,5,10,Count,Deaths,0
USA,Maine,2020-09-26,f,15,10,Count,Deaths,0
USA,Maine,2020-09-26,f,25,10,Count,Deaths,0
USA,Maine,2020-09-26,f,35,10,Count,Deaths,1
USA,Maine,2020-09-26,f,45,10,Count,Deaths,1
USA,Maine,2020-09-26,f,55,10,Count,Deaths,3
USA,Maine,2020-09-26,f,65,10,Count,Deaths,10
USA,Maine,2020-09-26,f,75,10,Count,Deaths,26
USA,Maine,2020-09-26,f,85,20,Count,Deaths,43
USA,Maine,2020-09-26,f,TOT,NA,Count,Deaths,84
USA,Maine,2020-09-26,m,0,1,Count,Deaths,0
USA,Maine,2020-09-26,m,1,4,Count,Deaths,0
USA,Maine,2020-09-26,m,5,10,Count,Deaths,0
USA,Maine,2020-09-26,m,15,10,Count,Deaths,0
USA,Maine,2020-09-26,m,25,10,Count,Deaths,1
USA,Maine,2020-09-26,m,35,10,Count,Deaths,1
USA,Maine,2020-09-26,m,45,10,Count,Deaths,3
USA,Maine,2020-09-26,m,55,10,Count,Deaths,7
USA,Maine,2020-09-26,m,65,10,Count,Deaths,20
USA,Maine,2020-09-26,m,75,10,Count,Deaths,22
USA,Maine,2020-09-26,m,85,20,Count,Deaths,21
USA,Maine,2020-09-26,m,TOT,NA,Count,Deaths,75
USA,Maryland,2020-09-26,b,TOT,NA,Count,Deaths,4232
USA,Maryland,2020-09-26,f,0,1,Count,Deaths,0
USA,Maryland,2020-09-26,f,1,4,Count,Deaths,0
USA,Maryland,2020-09-26,f,5,10,Count,Deaths,0
USA,Maryland,2020-09-26,f,15,10,Count,Deaths,3
USA,Maryland,2020-09-26,f,25,10,Count,Deaths,9
USA,Maryland,2020-09-26,f,35,10,Count,Deaths,25
USA,Maryland,2020-09-26,f,45,10,Count,Deaths,81
USA,Maryland,2020-09-26,f,55,10,Count,Deaths,187
USA,Maryland,2020-09-26,f,65,10,Count,Deaths,365
USA,Maryland,2020-09-26,f,75,10,Count,Deaths,551
USA,Maryland,2020-09-26,f,85,20,Count,Deaths,849
USA,Maryland,2020-09-26,f,TOT,NA,Count,Deaths,2070
USA,Maryland,2020-09-26,m,0,1,Count,Deaths,0
USA,Maryland,2020-09-26,m,1,4,Count,Deaths,0
USA,Maryland,2020-09-26,m,5,10,Count,Deaths,0
USA,Maryland,2020-09-26,m,15,10,Count,Deaths,6
USA,Maryland,2020-09-26,m,25,10,Count,Deaths,31
USA,Maryland,2020-09-26,m,35,10,Count,Deaths,67
USA,Maryland,2020-09-26,m,45,10,Count,Deaths,136
USA,Maryland,2020-09-26,m,55,10,Count,Deaths,335
USA,Maryland,2020-09-26,m,65,10,Count,Deaths,475
USA,Maryland,2020-09-26,m,75,10,Count,Deaths,608
USA,Maryland,2020-09-26,m,85,20,Count,Deaths,504
USA,Maryland,2020-09-26,m,TOT,NA,Count,Deaths,2162
USA,Massachusetts,2020-09-26,b,TOT,NA,Count,Deaths,8062
USA,Massachusetts,2020-09-26,f,0,1,Count,Deaths,0
USA,Massachusetts,2020-09-26,f,1,4,Count,Deaths,0
USA,Massachusetts,2020-09-26,f,5,10,Count,Deaths,0
USA,Massachusetts,2020-09-26,f,15,10,Count,Deaths,2
USA,Massachusetts,2020-09-26,f,25,10,Count,Deaths,7
USA,Massachusetts,2020-09-26,f,35,10,Count,Deaths,14
USA,Massachusetts,2020-09-26,f,45,10,Count,Deaths,65
USA,Massachusetts,2020-09-26,f,55,10,Count,Deaths,203
USA,Massachusetts,2020-09-26,f,65,10,Count,Deaths,496
USA,Massachusetts,2020-09-26,f,75,10,Count,Deaths,1065
USA,Massachusetts,2020-09-26,f,85,20,Count,Deaths,2454
USA,Massachusetts,2020-09-26,f,TOT,NA,Count,Deaths,4306
USA,Massachusetts,2020-09-26,m,0,1,Count,Deaths,0
USA,Massachusetts,2020-09-26,m,1,4,Count,Deaths,0
USA,Massachusetts,2020-09-26,m,5,10,Count,Deaths,0
USA,Massachusetts,2020-09-26,m,15,10,Count,Deaths,5
USA,Massachusetts,2020-09-26,m,25,10,Count,Deaths,12
USA,Massachusetts,2020-09-26,m,35,10,Count,Deaths,34
USA,Massachusetts,2020-09-26,m,45,10,Count,Deaths,100
USA,Massachusetts,2020-09-26,m,55,10,Count,Deaths,350
USA,Massachusetts,2020-09-26,m,65,10,Count,Deaths,732
USA,Massachusetts,2020-09-26,m,75,10,Count,Deaths,1142
USA,Massachusetts,2020-09-26,m,85,20,Count,Deaths,1381
USA,Massachusetts,2020-09-26,m,TOT,NA,Count,Deaths,3756
USA,Michigan,2020-09-26,b,TOT,NA,Count,Deaths,6209
USA,Michigan,2020-09-26,f,0,1,Count,Deaths,0
USA,Michigan,2020-09-26,f,1,4,Count,Deaths,0
USA,Michigan,2020-09-26,f,5,10,Count,Deaths,1
USA,Michigan,2020-09-26,f,15,10,Count,Deaths,5
USA,Michigan,2020-09-26,f,25,10,Count,Deaths,13
USA,Michigan,2020-09-26,f,35,10,Count,Deaths,36
USA,Michigan,2020-09-26,f,45,10,Count,Deaths,122
USA,Michigan,2020-09-26,f,55,10,Count,Deaths,287
USA,Michigan,2020-09-26,f,65,10,Count,Deaths,617
USA,Michigan,2020-09-26,f,75,10,Count,Deaths,744
USA,Michigan,2020-09-26,f,85,20,Count,Deaths,1127
USA,Michigan,2020-09-26,f,TOT,NA,Count,Deaths,2951
USA,Michigan,2020-09-26,m,0,1,Count,Deaths,0
USA,Michigan,2020-09-26,m,1,4,Count,Deaths,0
USA,Michigan,2020-09-26,m,5,10,Count,Deaths,0
USA,Michigan,2020-09-26,m,15,10,Count,Deaths,3
USA,Michigan,2020-09-26,m,25,10,Count,Deaths,29
USA,Michigan,2020-09-26,m,35,10,Count,Deaths,63
USA,Michigan,2020-09-26,m,45,10,Count,Deaths,222
USA,Michigan,2020-09-26,m,55,10,Count,Deaths,468
USA,Michigan,2020-09-26,m,65,10,Count,Deaths,868
USA,Michigan,2020-09-26,m,75,10,Count,Deaths,903
USA,Michigan,2020-09-26,m,85,20,Count,Deaths,701
USA,Michigan,2020-09-26,m,TOT,NA,Count,Deaths,3257
USA,Minnesota,2020-09-26,b,TOT,NA,Count,Deaths,1975
USA,Minnesota,2020-09-26,f,0,1,Count,Deaths,1
USA,Minnesota,2020-09-26,f,1,4,Count,Deaths,0
USA,Minnesota,2020-09-26,f,5,10,Count,Deaths,0
USA,Minnesota,2020-09-26,f,15,10,Count,Deaths,0
USA,Minnesota,2020-09-26,f,25,10,Count,Deaths,3
USA,Minnesota,2020-09-26,f,35,10,Count,Deaths,9
USA,Minnesota,2020-09-26,f,45,10,Count,Deaths,18
USA,Minnesota,2020-09-26,f,55,10,Count,Deaths,51
USA,Minnesota,2020-09-26,f,65,10,Count,Deaths,149
USA,Minnesota,2020-09-26,f,75,10,Count,Deaths,252
USA,Minnesota,2020-09-26,f,85,20,Count,Deaths,532
USA,Minnesota,2020-09-26,f,TOT,NA,Count,Deaths,1014
USA,Minnesota,2020-09-26,m,0,1,Count,Deaths,0
USA,Minnesota,2020-09-26,m,1,4,Count,Deaths,0
USA,Minnesota,2020-09-26,m,5,10,Count,Deaths,0
USA,Minnesota,2020-09-26,m,15,10,Count,Deaths,1
USA,Minnesota,2020-09-26,m,25,10,Count,Deaths,5
USA,Minnesota,2020-09-26,m,35,10,Count,Deaths,12
USA,Minnesota,2020-09-26,m,45,10,Count,Deaths,42
USA,Minnesota,2020-09-26,m,55,10,Count,Deaths,108
USA,Minnesota,2020-09-26,m,65,10,Count,Deaths,182
USA,Minnesota,2020-09-26,m,75,10,Count,Deaths,280
USA,Minnesota,2020-09-26,m,85,20,Count,Deaths,331
USA,Minnesota,2020-09-26,m,TOT,NA,Count,Deaths,961
USA,Mississippi,2020-09-26,b,TOT,NA,Count,Deaths,2767
USA,Mississippi,2020-09-26,f,0,1,Count,Deaths,0
USA,Mississippi,2020-09-26,f,1,4,Count,Deaths,0
USA,Mississippi,2020-09-26,f,5,10,Count,Deaths,0
USA,Mississippi,2020-09-26,f,15,10,Count,Deaths,5
USA,Mississippi,2020-09-26,f,25,10,Count,Deaths,13
USA,Mississippi,2020-09-26,f,35,10,Count,Deaths,37
USA,Mississippi,2020-09-26,f,45,10,Count,Deaths,93
USA,Mississippi,2020-09-26,f,55,10,Count,Deaths,202
USA,Mississippi,2020-09-26,f,65,10,Count,Deaths,286
USA,Mississippi,2020-09-26,f,75,10,Count,Deaths,340
USA,Mississippi,2020-09-26,f,85,20,Count,Deaths,412
USA,Mississippi,2020-09-26,f,TOT,NA,Count,Deaths,1388
USA,Mississippi,2020-09-26,m,0,1,Count,Deaths,0
USA,Mississippi,2020-09-26,m,1,4,Count,Deaths,0
USA,Mississippi,2020-09-26,m,5,10,Count,Deaths,0
USA,Mississippi,2020-09-26,m,15,10,Count,Deaths,6
USA,Mississippi,2020-09-26,m,25,10,Count,Deaths,14
USA,Mississippi,2020-09-26,m,35,10,Count,Deaths,35
USA,Mississippi,2020-09-26,m,45,10,Count,Deaths,87
USA,Mississippi,2020-09-26,m,55,10,Count,Deaths,214
USA,Mississippi,2020-09-26,m,65,10,Count,Deaths,392
USA,Mississippi,2020-09-26,m,75,10,Count,Deaths,383
USA,Mississippi,2020-09-26,m,85,20,Count,Deaths,247
USA,Mississippi,2020-09-26,m,TOT,NA,Count,Deaths,1378
USA,Missouri,2020-09-26,b,TOT,NA,Count,Deaths,2014
USA,Missouri,2020-09-26,f,0,1,Count,Deaths,0
USA,Missouri,2020-09-26,f,1,4,Count,Deaths,0
USA,Missouri,2020-09-26,f,5,10,Count,Deaths,0
USA,Missouri,2020-09-26,f,15,10,Count,Deaths,2
USA,Missouri,2020-09-26,f,25,10,Count,Deaths,6
USA,Missouri,2020-09-26,f,35,10,Count,Deaths,12
USA,Missouri,2020-09-26,f,45,10,Count,Deaths,25
USA,Missouri,2020-09-26,f,55,10,Count,Deaths,86
USA,Missouri,2020-09-26,f,65,10,Count,Deaths,174
USA,Missouri,2020-09-26,f,75,10,Count,Deaths,246
USA,Missouri,2020-09-26,f,85,20,Count,Deaths,466
USA,Missouri,2020-09-26,f,TOT,NA,Count,Deaths,1017
USA,Missouri,2020-09-26,m,0,1,Count,Deaths,0
USA,Missouri,2020-09-26,m,1,4,Count,Deaths,0
USA,Missouri,2020-09-26,m,5,10,Count,Deaths,0
USA,Missouri,2020-09-26,m,15,10,Count,Deaths,1
USA,Missouri,2020-09-26,m,25,10,Count,Deaths,3
USA,Missouri,2020-09-26,m,35,10,Count,Deaths,13
USA,Missouri,2020-09-26,m,45,10,Count,Deaths,48
USA,Missouri,2020-09-26,m,55,10,Count,Deaths,123
USA,Missouri,2020-09-26,m,65,10,Count,Deaths,247
USA,Missouri,2020-09-26,m,75,10,Count,Deaths,297
USA,Missouri,2020-09-26,m,85,20,Count,Deaths,265
USA,Missouri,2020-09-26,m,TOT,NA,Count,Deaths,997
USA,Montana,2020-09-26,b,TOT,NA,Count,Deaths,142
USA,Montana,2020-09-26,f,0,1,Count,Deaths,0
USA,Montana,2020-09-26,f,1,4,Count,Deaths,0
USA,Montana,2020-09-26,f,5,10,Count,Deaths,0
USA,Montana,2020-09-26,f,15,10,Count,Deaths,0
USA,Montana,2020-09-26,f,25,10,Count,Deaths,1
USA,Montana,2020-09-26,f,35,10,Count,Deaths,0
USA,Montana,2020-09-26,f,45,10,Count,Deaths,4
USA,Montana,2020-09-26,f,55,10,Count,Deaths,10
USA,Montana,2020-09-26,f,65,10,Count,Deaths,12
USA,Montana,2020-09-26,f,75,10,Count,Deaths,18
USA,Montana,2020-09-26,f,85,20,Count,Deaths,25
USA,Montana,2020-09-26,f,TOT,NA,Count,Deaths,69
USA,Montana,2020-09-26,m,0,1,Count,Deaths,0
USA,Montana,2020-09-26,m,1,4,Count,Deaths,0
USA,Montana,2020-09-26,m,5,10,Count,Deaths,0
USA,Montana,2020-09-26,m,15,10,Count,Deaths,0
USA,Montana,2020-09-26,m,25,10,Count,Deaths,0
USA,Montana,2020-09-26,m,35,10,Count,Deaths,1
USA,Montana,2020-09-26,m,45,10,Count,Deaths,4
USA,Montana,2020-09-26,m,55,10,Count,Deaths,8
USA,Montana,2020-09-26,m,65,10,Count,Deaths,20
USA,Montana,2020-09-26,m,75,10,Count,Deaths,20
USA,Montana,2020-09-26,m,85,20,Count,Deaths,20
USA,Montana,2020-09-26,m,TOT,NA,Count,Deaths,73
USA,Nebraska,2020-09-26,b,TOT,NA,Count,Deaths,481
USA,Nebraska,2020-09-26,f,0,1,Count,Deaths,0
USA,Nebraska,2020-09-26,f,1,4,Count,Deaths,0
USA,Nebraska,2020-09-26,f,5,10,Count,Deaths,0
USA,Nebraska,2020-09-26,f,15,10,Count,Deaths,1
USA,Nebraska,2020-09-26,f,25,10,Count,Deaths,1
USA,Nebraska,2020-09-26,f,35,10,Count,Deaths,3
USA,Nebraska,2020-09-26,f,45,10,Count,Deaths,8
USA,Nebraska,2020-09-26,f,55,10,Count,Deaths,25
USA,Nebraska,2020-09-26,f,65,10,Count,Deaths,33
USA,Nebraska,2020-09-26,f,75,10,Count,Deaths,60
USA,Nebraska,2020-09-26,f,85,20,Count,Deaths,88
USA,Nebraska,2020-09-26,f,TOT,NA,Count,Deaths,219
USA,Nebraska,2020-09-26,m,0,1,Count,Deaths,0
USA,Nebraska,2020-09-26,m,1,4,Count,Deaths,0
USA,Nebraska,2020-09-26,m,5,10,Count,Deaths,0
USA,Nebraska,2020-09-26,m,15,10,Count,Deaths,1
USA,Nebraska,2020-09-26,m,25,10,Count,Deaths,4
USA,Nebraska,2020-09-26,m,35,10,Count,Deaths,10
USA,Nebraska,2020-09-26,m,45,10,Count,Deaths,15
USA,Nebraska,2020-09-26,m,55,10,Count,Deaths,38
USA,Nebraska,2020-09-26,m,65,10,Count,Deaths,69
USA,Nebraska,2020-09-26,m,75,10,Count,Deaths,75
USA,Nebraska,2020-09-26,m,85,20,Count,Deaths,51
USA,Nebraska,2020-09-26,m,TOT,NA,Count,Deaths,262
USA,Nevada,2020-09-26,b,TOT,NA,Count,Deaths,1446
USA,Nevada,2020-09-26,f,0,1,Count,Deaths,0
USA,Nevada,2020-09-26,f,1,4,Count,Deaths,0
USA,Nevada,2020-09-26,f,5,10,Count,Deaths,0
USA,Nevada,2020-09-26,f,15,10,Count,Deaths,0
USA,Nevada,2020-09-26,f,25,10,Count,Deaths,4
USA,Nevada,2020-09-26,f,35,10,Count,Deaths,10
USA,Nevada,2020-09-26,f,45,10,Count,Deaths,30
USA,Nevada,2020-09-26,f,55,10,Count,Deaths,69
USA,Nevada,2020-09-26,f,65,10,Count,Deaths,146
USA,Nevada,2020-09-26,f,75,10,Count,Deaths,159
USA,Nevada,2020-09-26,f,85,20,Count,Deaths,125
USA,Nevada,2020-09-26,f,TOT,NA,Count,Deaths,543
USA,Nevada,2020-09-26,m,0,1,Count,Deaths,0
USA,Nevada,2020-09-26,m,1,4,Count,Deaths,0
USA,Nevada,2020-09-26,m,5,10,Count,Deaths,1
USA,Nevada,2020-09-26,m,15,10,Count,Deaths,1
USA,Nevada,2020-09-26,m,25,10,Count,Deaths,6
USA,Nevada,2020-09-26,m,35,10,Count,Deaths,31
USA,Nevada,2020-09-26,m,45,10,Count,Deaths,100
USA,Nevada,2020-09-26,m,55,10,Count,Deaths,129
USA,Nevada,2020-09-26,m,65,10,Count,Deaths,232
USA,Nevada,2020-09-26,m,75,10,Count,Deaths,269
USA,Nevada,2020-09-26,m,85,20,Count,Deaths,135
USA,Nevada,2020-09-26,m,TOT,NA,Count,Deaths,903
USA,New Hampshire,2020-09-26,b,TOT,NA,Count,Deaths,418
USA,New Hampshire,2020-09-26,f,0,1,Count,Deaths,0
USA,New Hampshire,2020-09-26,f,1,4,Count,Deaths,0
USA,New Hampshire,2020-09-26,f,5,10,Count,Deaths,0
USA,New Hampshire,2020-09-26,f,15,10,Count,Deaths,0
USA,New Hampshire,2020-09-26,f,25,10,Count,Deaths,0
USA,New Hampshire,2020-09-26,f,35,10,Count,Deaths,0
USA,New Hampshire,2020-09-26,f,45,10,Count,Deaths,1
USA,New Hampshire,2020-09-26,f,55,10,Count,Deaths,4
USA,New Hampshire,2020-09-26,f,65,10,Count,Deaths,27
USA,New Hampshire,2020-09-26,f,75,10,Count,Deaths,54
USA,New Hampshire,2020-09-26,f,85,20,Count,Deaths,129
USA,New Hampshire,2020-09-26,f,TOT,NA,Count,Deaths,215
USA,New Hampshire,2020-09-26,m,0,1,Count,Deaths,0
USA,New Hampshire,2020-09-26,m,1,4,Count,Deaths,0
USA,New Hampshire,2020-09-26,m,5,10,Count,Deaths,0
USA,New Hampshire,2020-09-26,m,15,10,Count,Deaths,1
USA,New Hampshire,2020-09-26,m,25,10,Count,Deaths,0
USA,New Hampshire,2020-09-26,m,35,10,Count,Deaths,3
USA,New Hampshire,2020-09-26,m,45,10,Count,Deaths,8
USA,New Hampshire,2020-09-26,m,55,10,Count,Deaths,14
USA,New Hampshire,2020-09-26,m,65,10,Count,Deaths,34
USA,New Hampshire,2020-09-26,m,75,10,Count,Deaths,63
USA,New Hampshire,2020-09-26,m,85,20,Count,Deaths,81
USA,New Hampshire,2020-09-26,m,TOT,NA,Count,Deaths,203
USA,New Jersey,2020-09-26,b,TOT,NA,Count,Deaths,14297
USA,New Jersey,2020-09-26,f,0,1,Count,Deaths,0
USA,New Jersey,2020-09-26,f,1,4,Count,Deaths,1
USA,New Jersey,2020-09-26,f,5,10,Count,Deaths,0
USA,New Jersey,2020-09-26,f,15,10,Count,Deaths,4
USA,New Jersey,2020-09-26,f,25,10,Count,Deaths,36
USA,New Jersey,2020-09-26,f,35,10,Count,Deaths,68
USA,New Jersey,2020-09-26,f,45,10,Count,Deaths,186
USA,New Jersey,2020-09-26,f,55,10,Count,Deaths,579
USA,New Jersey,2020-09-26,f,65,10,Count,Deaths,1025
USA,New Jersey,2020-09-26,f,75,10,Count,Deaths,1751
USA,New Jersey,2020-09-26,f,85,20,Count,Deaths,3028
USA,New Jersey,2020-09-26,f,TOT,NA,Count,Deaths,6677
USA,New Jersey,2020-09-26,m,0,1,Count,Deaths,0
USA,New Jersey,2020-09-26,m,1,4,Count,Deaths,0
USA,New Jersey,2020-09-26,m,5,10,Count,Deaths,0
USA,New Jersey,2020-09-26,m,15,10,Count,Deaths,12
USA,New Jersey,2020-09-26,m,25,10,Count,Deaths,75
USA,New Jersey,2020-09-26,m,35,10,Count,Deaths,203
USA,New Jersey,2020-09-26,m,45,10,Count,Deaths,571
USA,New Jersey,2020-09-26,m,55,10,Count,Deaths,1258
USA,New Jersey,2020-09-26,m,65,10,Count,Deaths,1747
USA,New Jersey,2020-09-26,m,75,10,Count,Deaths,1957
USA,New Jersey,2020-09-26,m,85,20,Count,Deaths,1796
USA,New Jersey,2020-09-26,m,TOT,NA,Count,Deaths,7619
